order_id,product_id,customer_id,order_date,ship_date,sales,quantity,discount,profit
US-2020-163468,FUR-TA-10002533,JK-15730,2020-11-18,2020-11-21,292.1,4,0.5,-175.26000000000005
US-2020-124702,FUR-TA-10003008,MH-17785,2020-11-18,2020-11-25,730.2,4,0.0,94.92600000000004
US-2020-115336,OFF-BI-10001107,AB-10600,2020-11-18,2020-11-25,14.479999999999997,5,0.8,-23.89200000000001
US-2020-133809,OFF-BI-10001757,MS-17530,2020-11-18,2020-11-23,11.808000000000002,8,0.7,-8.659200000000002
US-2020-159926,OFF-BI-10003656,CS-11950,2020-11-18,2020-11-22,50.99700000000001,1,0.7,-40.7976
US-2020-159926,OFF-BI-10004656,CS-11950,2020-11-18,2020-11-22,1.9440000000000004,3,0.7,-1.4255999999999998
US-2020-163468,OFF-BI-10004728,JK-15730,2020-11-18,2020-11-21,2.8919999999999995,3,0.8,-4.916400000000001
US-2020-164210,OFF-PA-10002259,PW-19240,2020-11-18,2020-11-20,35.808,4,0.2,12.5328
US-2020-104829,OFF-PA-10003016,JG-15805,2020-11-18,2020-11-21,21.98,7,0.0,9.890999999999998
US-2020-163468,OFF-ST-10000025,JK-15730,2020-11-18,2020-11-21,381.72,5,0.2,-66.80100000000004
US-2020-141173,OFF-ST-10000885,JC-16105,2020-11-18,2020-11-20,67.15,5,0.0,16.7875
US-2020-159926,OFF-ST-10003656,CS-11950,2020-11-18,2020-11-22,76.792,1,0.2,-16.3183
US-2020-159926,TEC-PH-10001128,CS-11950,2020-11-18,2020-11-22,539.9639999999999,6,0.4,-107.99280000000002
US-2020-133809,TEC-PH-10004875,MS-17530,2020-11-18,2020-11-23,9.588,2,0.4,-2.0774
US-2020-123183,FUR-BO-10000362,GR-14560,2020-11-19,2020-11-25,1025.88,6,0.0,235.9524
US-2020-123183,OFF-BI-10002429,GR-14560,2020-11-19,2020-11-25,213.08,7,0.0,102.2784
US-2020-123183,OFF-LA-10001569,GR-14560,2020-11-19,2020-11-25,9.96,2,0.0,4.5816
US-2020-123183,OFF-LA-10002787,GR-14560,2020-11-19,2020-11-25,22.5,6,0.0,10.8
US-2020-100972,OFF-PA-10000357,DB-13360,2020-11-19,2020-11-24,166.44,3,0.0,79.8912
US-2020-128062,OFF-PA-10001583,AD-10180,2020-11-19,2020-11-22,5.88,1,0.2,1.9844999999999997
US-2020-150518,OFF-ST-10000877,MW-18220,2020-11-19,2020-11-24,221.16,4,0.0,57.5016
US-2020-158274,TEC-AC-10002345,RM-19675,2020-11-19,2020-11-24,29.0,2,0.0,7.25
US-2020-149034,TEC-AC-10003023,RD-19900,2020-11-19,2020-11-21,47.496,1,0.2,-1.187400000000002
US-2020-150518,TEC-PH-10002103,MW-18220,2020-11-19,2020-11-24,281.97,3,0.0,78.9516
US-2020-144624,TEC-PH-10002885,JM-15865,2020-11-19,2020-11-23,4548.81,7,0.0,1228.1787000000004
US-2020-158274,TEC-PH-10003273,RM-19675,2020-11-19,2020-11-24,503.96,4,0.0,131.02960000000002
US-2020-158274,TEC-PH-10004896,RM-19675,2020-11-19,2020-11-24,149.95,5,0.0,41.986
US-2020-140396,OFF-BI-10003669,KH-16330,2020-11-20,2020-11-25,12.96,3,0.2,4.536
US-2020-140396,OFF-EN-10002592,KH-16330,2020-11-20,2020-11-25,34.74,3,0.0,17.37
US-2020-140396,OFF-PA-10000223,KH-16330,2020-11-20,2020-11-25,25.92,4,0.0,12.4416
US-2020-140396,TEC-PH-10004447,KH-16330,2020-11-20,2020-11-25,833.94,6,0.0,216.8244
US-2020-102274,OFF-AR-10002833,DH-13075,2020-11-21,2020-11-26,5.46,3,0.0,1.4742000000000002
US-2020-168501,OFF-EN-10001509,JK-15325,2020-11-21,2020-11-27,1.632,1,0.2,0.5507999999999998
US-2020-154781,OFF-PA-10001609,SC-20680,2020-11-21,2020-11-26,6.58,2,0.0,3.0268
US-2020-103401,OFF-PA-10003309,GR-14560,2020-11-21,2020-11-26,12.96,2,0.0,6.2208000000000006
US-2020-102274,OFF-PA-10004359,DH-13075,2020-11-21,2020-11-26,629.0999999999999,6,0.0,301.968
US-2020-102274,OFF-ST-10001511,DH-13075,2020-11-21,2020-11-26,193.95,3,0.0,9.697499999999984
US-2020-154781,TEC-AC-10000474,SC-20680,2020-11-21,2020-11-26,94.99,1,0.0,28.496999999999986
US-2020-102274,TEC-PH-10002923,DH-13075,2020-11-21,2020-11-26,36.99,1,0.0,9.9873
US-2020-168501,TEC-PH-10004922,JK-15325,2020-11-21,2020-11-27,267.96,5,0.2,16.747500000000016
US-2020-129091,OFF-AP-10002734,RA-19885,2020-11-22,2020-11-27,675.12,3,0.0,290.3016
US-2020-129091,OFF-BI-10001071,RA-19885,2020-11-22,2020-11-27,319.9,5,0.0,156.751
US-2020-105340,OFF-BI-10001765,EH-14185,2020-11-22,2020-11-25,6.927999999999998,1,0.8,-11.084800000000005
US-2020-112200,OFF-BI-10002571,TC-21475,2020-11-22,2020-11-28,9.979999999999997,5,0.8,-16.467000000000002
US-2020-129091,OFF-EN-10001990,RA-19885,2020-11-22,2020-11-27,11.36,2,0.0,5.339199999999999
US-2020-129091,OFF-EN-10004955,RA-19885,2020-11-22,2020-11-27,16.23,3,0.0,7.9527
US-2020-125682,OFF-PA-10001752,RB-19645,2020-11-22,2020-11-25,9.96,2,0.0,4.880400000000001
US-2020-135090,OFF-PA-10002245,SP-20920,2020-11-22,2020-11-26,53.82000000000001,9,0.0,24.219
US-2020-157385,FUR-CH-10000595,SC-20095,2020-11-23,2020-11-25,381.44000000000005,2,0.2,23.83999999999997
US-2020-157385,FUR-CH-10000863,SC-20095,2020-11-23,2020-11-25,603.92,5,0.2,-67.941
US-2020-143721,FUR-CH-10001973,DK-12835,2020-11-23,2020-11-26,155.372,2,0.3,-35.5136
US-2020-120544,FUR-FU-10001940,SS-20140,2020-11-23,2020-11-27,6.368,2,0.6,-2.5471999999999984
US-2020-120544,OFF-AP-10004336,SS-20140,2020-11-23,2020-11-27,34.175999999999995,3,0.8,-87.14880000000002
US-2020-139283,OFF-BI-10002049,BT-11440,2020-11-23,2020-11-27,14.669999999999998,3,0.0,6.748199999999999
US-2020-159625,OFF-EN-10002621,SM-20005,2020-11-23,2020-11-28,23.472,3,0.2,8.801999999999998
US-2020-149055,OFF-EN-10003040,PB-19210,2020-11-23,2020-11-28,62.80800000000001,3,0.2,21.1977
US-2020-157385,OFF-EN-10003160,SC-20095,2020-11-23,2020-11-25,21.84,3,0.0,10.4832
US-2020-110352,OFF-LA-10003923,ED-13885,2020-11-23,2020-11-29,23.680000000000003,2,0.2,8.879999999999999
US-2020-157385,TEC-AC-10003280,SC-20095,2020-11-23,2020-11-25,29.99,1,0.0,6.297899999999999
US-2020-120544,TEC-AC-10003709,SS-20140,2020-11-23,2020-11-27,5.5440000000000005,7,0.2,1.663200000000001
US-2020-105984,FUR-CH-10000847,MY-18295,2020-11-24,2020-11-24,611.058,3,0.3,-34.91760000000002
US-2020-102295,FUR-CH-10001714,EH-13990,2020-11-24,2020-11-26,120.712,1,0.2,-18.106799999999996
US-2020-158540,FUR-FU-10001602,VG-21790,2020-11-24,2020-11-26,151.72,4,0.0,27.30959999999999
US-2020-122217,FUR-FU-10002045,HP-14815,2020-11-24,2020-11-29,111.15,5,0.0,48.906000000000006
US-2020-153850,FUR-FU-10002960,TH-21100,2020-11-24,2020-11-29,35.168000000000006,7,0.2,9.671200000000002
US-2020-100762,OFF-AR-10000380,NG-18355,2020-11-24,2020-11-29,151.92,4,0.0,45.57599999999998
US-2020-115973,OFF-AR-10004757,NG-18430,2020-11-24,2020-11-26,2.624,1,0.2,0.4263999999999998
US-2020-111360,OFF-BI-10003350,AT-10435,2020-11-24,2020-11-30,5.742000000000001,3,0.7,-4.593599999999999
US-2020-127131,OFF-BI-10004656,HR-14830,2020-11-24,2020-11-30,12.096000000000002,7,0.2,4.233599999999999
US-2020-100762,OFF-LA-10003930,NG-18355,2020-11-24,2020-11-29,196.62,2,0.0,96.3438
US-2020-127131,OFF-PA-10001800,HR-14830,2020-11-24,2020-11-30,25.92,4,0.0,12.4416
US-2020-100762,OFF-PA-10001815,NG-18355,2020-11-24,2020-11-29,144.12,3,0.0,69.17759999999998
US-2020-100762,OFF-PA-10004082,NG-18355,2020-11-24,2020-11-29,15.96,2,0.0,7.98
US-2020-127131,OFF-ST-10000036,HR-14830,2020-11-24,2020-11-30,197.58,2,0.0,53.3466
US-2020-163034,OFF-ST-10000046,DK-12985,2020-11-24,2020-11-28,646.2,5,0.2,-8.077499999999986
US-2020-127131,OFF-ST-10002344,HR-14830,2020-11-24,2020-11-30,485.88,6,0.0,9.717600000000033
US-2020-167360,TEC-AC-10001772,RB-19435,2020-11-24,2020-11-29,111.79,7,0.0,43.5981
US-2020-105984,TEC-PH-10000560,MY-18295,2020-11-24,2020-11-24,1049.97,5,0.4,-209.99399999999991
US-2020-153850,TEC-PH-10002584,TH-21100,2020-11-24,2020-11-29,1502.376,4,0.4,-250.39600000000016
CA-2020-153623,FUR-FU-10002501,JP-11135,2020-11-24,2020-12-05,99.12,8,0.0,35.4144
CA-2020-153623,FUR-FU-10002501,JP-11135,2020-11-24,2020-12-05,99.12,8,0.0,35.4144
US-2020-119151,FUR-BO-10003159,MP-18175,2020-11-25,2020-11-29,275.952,3,0.2,-37.943400000000025
US-2020-144078,FUR-CH-10002335,RB-19435,2020-11-25,2020-11-29,725.344,4,0.2,54.4008
US-2020-127446,FUR-FU-10000221,MC-17590,2020-11-25,2020-11-30,6.096,3,0.6,-3.9624000000000006
US-2020-122588,FUR-FU-10001095,AR-10540,2020-11-25,2020-11-27,52.96,2,0.0,20.1248
US-2020-164721,FUR-FU-10001940,LW-16825,2020-11-25,2020-11-27,23.88,3,0.0,10.5072
US-2020-127446,FUR-TA-10000577,MC-17590,2020-11-25,2020-11-30,1218.7349999999997,5,0.3,-121.87349999999992
US-2020-164721,OFF-AP-10000240,LW-16825,2020-11-25,2020-11-27,320.88,6,0.0,93.05519999999996
US-2020-107993,OFF-AR-10003179,SE-20110,2020-11-25,2020-11-30,51.016000000000005,7,0.2,8.290099999999995
US-2020-144078,OFF-AR-10004707,RB-19435,2020-11-25,2020-11-29,7.439999999999999,3,0.0,2.604
US-2020-127446,OFF-LA-10000248,MC-17590,2020-11-25,2020-11-30,5.904,2,0.2,1.9926
US-2020-127446,OFF-LA-10001317,MC-17590,2020-11-25,2020-11-30,2.52,1,0.2,0.882
US-2020-164721,OFF-PA-10000575,LW-16825,2020-11-25,2020-11-27,26.76,4,0.0,12.3096
US-2020-127446,OFF-PA-10000955,MC-17590,2020-11-25,2020-11-30,15.696000000000002,3,0.2,5.1012
US-2020-119151,OFF-ST-10003470,MP-18175,2020-11-25,2020-11-29,1117.92,4,0.0,55.89599999999996
US-2020-127446,TEC-AC-10001635,MC-17590,2020-11-25,2020-11-30,24.672,3,0.2,0.0
US-2020-144078,TEC-PH-10001580,RB-19435,2020-11-25,2020-11-29,539.92,5,0.2,47.24299999999997
US-2020-147606,FUR-FU-10003194,JE-15745,2020-11-26,2020-12-01,19.3,5,0.6,-14.475
US-2020-141110,OFF-AP-10000692,LS-17200,2020-11-26,2020-12-01,40.54,2,0.0,11.351200000000002
US-2020-124730,OFF-BI-10001031,LS-17245,2020-11-26,2020-11-26,17.088,4,0.2,5.767199999999999
US-2020-124730,OFF-BI-10001078,LS-17245,2020-11-26,2020-11-26,12.912,3,0.2,4.6806
US-2020-141110,OFF-BI-10001553,LS-17200,2020-11-26,2020-12-01,7.312000000000001,1,0.2,2.5592
US-2020-141110,OFF-BI-10002012,LS-17200,2020-11-26,2020-12-01,4.32,3,0.2,1.512
US-2020-124730,OFF-LA-10001158,LS-17245,2020-11-26,2020-11-26,93.15,9,0.0,44.712
US-2020-124730,OFF-LA-10001613,LS-17245,2020-11-26,2020-11-26,11.52,4,0.0,5.6448
US-2020-147648,OFF-PA-10001033,LS-16975,2020-11-26,2020-12-01,81.98,2,0.0,40.1702
US-2020-168984,OFF-PA-10001166,NW-18400,2020-11-26,2020-12-02,15.552000000000003,3,0.2,5.4432
US-2020-141110,OFF-PA-10002586,LS-17200,2020-11-26,2020-12-01,14.94,3,0.0,7.021800000000001
US-2020-168984,OFF-ST-10001097,NW-18400,2020-11-26,2020-12-02,669.08,5,0.2,-167.27
US-2020-168984,TEC-PH-10000038,NW-18400,2020-11-26,2020-12-02,438.336,4,0.2,-87.66720000000004
US-2020-124730,TEC-PH-10002170,LS-17245,2020-11-26,2020-11-26,279.96,4,0.0,78.3888
US-2020-167486,FUR-FU-10003268,JO-15145,2020-11-27,2020-12-01,199.9,5,0.0,39.97999999999999
US-2020-119032,OFF-FA-10003021,MS-17770,2020-11-27,2020-12-03,3.76,2,0.0,1.3159999999999998
US-2020-105249,FUR-BO-10000330,DH-13675,2020-11-28,2020-11-28,411.332,4,0.15,-4.839199999999977
US-2020-101560,FUR-FU-10003773,CS-12250,2020-11-28,2020-12-01,397.6,5,0.0,43.73599999999996
US-2020-159800,OFF-AP-10004859,SG-20470,2020-11-28,2020-12-01,43.68,3,0.0,11.7936
US-2020-163013,OFF-AR-10001954,BF-11080,2020-11-28,2020-12-04,14.669999999999998,3,0.0,3.9609
US-2020-101560,OFF-AR-10004757,CS-12250,2020-11-28,2020-12-01,13.12,4,0.0,4.329599999999999
US-2020-101560,OFF-BI-10000309,CS-12250,2020-11-28,2020-12-01,45.66,3,0.0,22.3734
US-2020-121167,OFF-BI-10003676,MO-17500,2020-11-28,2020-11-30,17.248,2,0.2,6.036799999999999
US-2020-120175,OFF-EN-10003862,MC-17635,2020-11-28,2020-12-03,64.02,6,0.0,29.4492
US-2020-105249,OFF-LA-10002043,DH-13675,2020-11-28,2020-11-28,41.4,4,0.0,19.872
US-2020-101560,OFF-PA-10001363,CS-12250,2020-11-28,2020-12-01,85.96,7,0.0,40.4012
US-2020-105249,OFF-SU-10001225,DH-13675,2020-11-28,2020-11-28,7.36,2,0.0,0.1471999999999997
US-2020-159800,TEC-AC-10003447,SG-20470,2020-11-28,2020-12-01,139.92999999999998,7,0.0,34.98249999999999
US-2020-121629,TEC-MA-10004679,BT-11680,2020-11-28,2020-12-02,998.85,5,0.4,-199.7700000000001
US-2020-134712,OFF-FA-10003112,BS-11380,2020-11-29,2020-12-04,12.624,2,0.2,3.944999999999999
US-2020-153983,OFF-FA-10003495,AH-10210,2020-11-29,2020-12-06,30.4,5,0.0,15.2
US-2020-136280,OFF-LA-10000452,Co-12640,2020-11-29,2020-12-06,5.04,2,0.2,1.764
US-2020-111353,OFF-LA-10002762,PB-19150,2020-11-29,2020-12-06,25.06,2,0.0,11.778199999999998
US-2020-153983,TEC-PH-10004586,AH-10210,2020-11-29,2020-12-06,575.92,2,0.2,71.98999999999998
US-2020-148425,OFF-BI-10000201,RF-19345,2020-11-30,2020-12-04,6.642000000000001,9,0.7,-4.427999999999999
US-2020-103590,OFF-EN-10004007,JL-15505,2020-11-30,2020-12-04,62.28,4,0.0,29.2716
US-2020-146843,OFF-SU-10001664,PB-19150,2020-11-30,2020-12-06,47.992,7,0.2,3.5993999999999997
US-2020-146843,TEC-AC-10002550,PB-19150,2020-11-30,2020-12-06,102.24,4,0.2,-16.614000000000004
US-2020-150798,FUR-CH-10000015,JK-15730,2020-12-01,2020-12-03,909.7199999999998,6,0.3,-51.98399999999992
US-2020-120474,FUR-CH-10001854,RP-19390,2020-12-01,2020-12-03,2807.84,8,0.0,673.8816000000002
US-2020-161613,FUR-CH-10003746,MC-17605,2020-12-01,2020-12-03,674.058,3,0.3,-19.258800000000008
US-2020-150798,FUR-FU-10000221,JK-15730,2020-12-01,2020-12-03,8.128,2,0.2,1.4223999999999997
US-2020-131051,FUR-FU-10001861,TR-21325,2020-12-01,2020-12-05,58.2,3,0.0,28.517999999999997
US-2020-143210,FUR-FU-10002268,AA-10645,2020-12-01,2020-12-03,9.82,2,0.0,3.2406
US-2020-143210,FUR-FU-10003878,AA-10645,2020-12-01,2020-12-03,45.84,3,0.0,15.5856
US-2020-120474,OFF-AR-10000475,RP-19390,2020-12-01,2020-12-03,46.64,4,0.0,12.592800000000004
US-2020-150798,OFF-PA-10001972,JK-15730,2020-12-01,2020-12-03,36.28800000000001,7,0.2,12.7008
US-2020-150798,TEC-CO-10001571,JK-15730,2020-12-01,2020-12-03,659.9879999999999,2,0.4,109.998
US-2020-131527,TEC-PH-10001644,TB-21280,2020-12-01,2020-12-07,95.968,4,0.2,9.596800000000004
US-2020-143210,TEC-PH-10004434,AA-10645,2020-12-01,2020-12-03,271.9,2,0.0,78.85099999999997
US-2020-112158,FUR-BO-10003272,DP-13165,2020-12-02,2020-12-04,883.92,5,0.2,-110.49000000000008
US-2020-154095,FUR-CH-10004754,ON-18715,2020-12-02,2020-12-07,239.84,8,0.0,64.7568
US-2020-117744,FUR-FU-10001588,MD-17860,2020-12-02,2020-12-06,58.36,5,0.6,-24.803
US-2020-117744,FUR-FU-10002759,MD-17860,2020-12-02,2020-12-06,39.96000000000001,5,0.6,-23.976
US-2020-154095,FUR-FU-10003849,ON-18715,2020-12-02,2020-12-07,60.72,3,0.0,23.6808
US-2020-101147,OFF-AP-10004249,MC-17575,2020-12-02,2020-12-04,2.394,1,0.8,-6.344100000000001
US-2020-117744,OFF-AR-10000940,MD-17860,2020-12-02,2020-12-06,16.464,7,0.2,1.4406000000000008
US-2020-112158,OFF-BI-10000050,DP-13165,2020-12-02,2020-12-04,46.72,8,0.2,15.767999999999995
US-2020-154095,OFF-LA-10000634,ON-18715,2020-12-02,2020-12-07,15.66,6,0.0,7.2036
US-2020-103807,OFF-PA-10002195,EM-13825,2020-12-02,2020-12-09,15.24,3,0.0,7.1628
US-2020-154095,OFF-PA-10002923,ON-18715,2020-12-02,2020-12-07,146.82,3,0.0,73.41
US-2020-103807,TEC-AC-10000199,EM-13825,2020-12-02,2020-12-09,5.95,1,0.0,0.8330000000000002
US-2020-132864,TEC-AC-10001267,KN-16390,2020-12-02,2020-12-07,119.8,5,0.2,29.950000000000003
US-2020-112158,TEC-AC-10003628,DP-13165,2020-12-02,2020-12-04,119.96,4,0.0,52.78240000000001
CA-2020-123664,FUR-FU-10001588,NC-19470,2020-12-02,2020-12-06,58.36,5,0.6,-24.803
CA-2020-117964,FUR-FU-10002759,MK-19560,2020-12-02,2020-12-06,39.96000000000001,5,0.6,-20.976
CA-2020-117964,OFF-AR-10000940,MK-19560,2020-12-02,2020-12-06,16.464,7,0.2,2.4406
US-2020-164861,OFF-PA-10001972,MC-17635,2020-12-03,2020-12-06,25.92,4,0.0,12.4416
US-2020-122749,TEC-PH-10003811,NG-18430,2020-12-03,2020-12-09,479.96,4,0.0,134.3888
US-2020-127187,TEC-PH-10000673,CP-12085,2020-12-04,2020-12-08,129.98,2,0.0,62.3904
CA-2020-119508,FUR-FU-10004270,TZ-21580,2020-12-04,2020-12-09,25.08,6,0.0,9.03
CA-2020-119508,OFF-AR-10003723,TZ-21580,2020-12-04,2020-12-09,16.9,5,0.0,6.25
US-2020-150203,OFF-AP-10001469,JB-15925,2020-12-05,2020-12-07,250.26,6,0.0,72.57539999999997
US-2020-106376,OFF-AR-10002671,BS-11590,2020-12-05,2020-12-10,1113.024,8,0.2,111.30239999999998
US-2020-133830,OFF-AR-10003045,RL-19615,2020-12-05,2020-12-10,26.46,9,0.0,11.907
US-2020-151162,OFF-BI-10003719,EA-14035,2020-12-05,2020-12-09,29.940000000000005,4,0.7,-23.952000000000005
US-2020-125542,OFF-EN-10000056,NB-18655,2020-12-05,2020-12-07,348.488,7,0.2,117.61469999999996
US-2020-133830,OFF-FA-10002280,RL-19615,2020-12-05,2020-12-10,15.0,3,0.0,7.199999999999999
US-2020-151162,OFF-PA-10001033,EA-14035,2020-12-05,2020-12-09,98.376,3,0.2,35.661300000000004
US-2020-133830,OFF-PA-10001363,RL-19615,2020-12-05,2020-12-10,49.12,4,0.0,23.0864
US-2020-151162,OFF-PA-10003036,EA-14035,2020-12-05,2020-12-09,17.472,3,0.2,5.678399999999998
US-2020-125542,OFF-ST-10001469,NB-18655,2020-12-05,2020-12-07,172.736,4,0.2,-30.228800000000007
US-2020-138296,OFF-ST-10002444,RC-19825,2020-12-05,2020-12-12,24.56,2,0.0,6.876799999999999
US-2020-166191,OFF-ST-10003455,DK-13150,2020-12-05,2020-12-09,24.816000000000003,2,0.2,1.8612
US-2020-166191,TEC-AC-10004659,DK-13150,2020-12-05,2020-12-09,408.744,7,0.2,76.63949999999998
US-2020-151162,TEC-PH-10001809,EA-14035,2020-12-05,2020-12-09,179.93999999999997,2,0.4,-44.985
US-2020-151162,TEC-PH-10001870,EA-14035,2020-12-05,2020-12-09,36.738,1,0.4,-9.184500000000003
US-2020-106376,TEC-PH-10002726,BS-11590,2020-12-05,2020-12-10,167.96800000000002,4,0.2,62.988
US-2020-140452,FUR-FU-10002088,BK-11260,2020-12-06,2020-12-10,10.776000000000002,3,0.6,-4.8492
US-2020-110030,FUR-FU-10002759,LF-17185,2020-12-06,2020-12-08,23.976000000000003,3,0.6,-14.385599999999997
US-2020-112872,FUR-TA-10003238,RC-19960,2020-12-06,2020-12-11,275.49,1,0.5,-170.80380000000002
US-2020-140452,FUR-TA-10004086,BK-11260,2020-12-06,2020-12-10,214.95,5,0.5,-120.37200000000004
US-2020-140452,OFF-AP-10004036,BK-11260,2020-12-06,2020-12-10,14.015999999999996,4,0.8,-31.536
US-2020-140452,OFF-BI-10004965,BK-11260,2020-12-06,2020-12-10,4.599999999999999,2,0.8,-8.050000000000002
US-2020-155390,OFF-PA-10003641,BG-11035,2020-12-06,2020-12-11,42.208,2,0.2,13.717599999999996
US-2020-106726,OFF-ST-10001496,RS-19765,2020-12-06,2020-12-08,1261.33,7,0.0,327.9458
US-2020-112872,OFF-ST-10002205,RC-19960,2020-12-06,2020-12-11,53.42400000000001,3,0.2,4.674600000000002
US-2020-140452,OFF-ST-10002485,BK-11260,2020-12-06,2020-12-10,35.168,2,0.2,-8.352400000000001
US-2020-140452,TEC-PH-10000307,BK-11260,2020-12-06,2020-12-10,35.04,4,0.2,-7.0080000000000044
US-2020-138737,OFF-AR-10003190,FP-14320,2020-12-07,2020-12-10,8.64,3,0.0,2.4192
US-2020-154592,OFF-PA-10000062,EH-14005,2020-12-07,2020-12-08,164.88,3,0.0,80.7912
US-2020-159681,OFF-PA-10003641,PO-18850,2020-12-07,2020-12-13,105.52,4,0.0,48.5392
US-2020-101392,OFF-ST-10000532,AS-10630,2020-12-07,2020-12-13,269.36,7,0.0,70.03359999999999
US-2020-135608,FUR-CH-10002602,JK-15625,2020-12-08,2020-12-10,603.92,5,0.2,45.29400000000001
US-2020-144071,FUR-FU-10000397,DJ-13420,2020-12-08,2020-12-15,39.88,2,0.0,11.166400000000005
US-2020-144071,FUR-FU-10000758,DJ-13420,2020-12-08,2020-12-15,79.44,3,0.0,28.598399999999994
US-2020-129364,OFF-BI-10001132,TB-21250,2020-12-08,2020-12-13,6.456,4,0.7,-4.519199999999998
US-2020-129364,OFF-LA-10001569,TB-21250,2020-12-08,2020-12-13,27.888,7,0.2,9.063599999999996
US-2020-129364,OFF-LA-10004409,TB-21250,2020-12-08,2020-12-13,11.52,5,0.2,3.743999999999999
US-2020-129364,OFF-PA-10001569,TB-21250,2020-12-08,2020-12-13,10.368000000000002,2,0.2,3.6288
US-2020-135608,OFF-PA-10001954,JK-15625,2020-12-08,2020-12-10,45.68,2,0.0,21.0128
US-2020-104773,OFF-ST-10000777,TB-21175,2020-12-08,2020-12-13,60.416,2,0.2,6.0416000000000025
US-2020-129364,OFF-ST-10001031,TB-21250,2020-12-08,2020-12-13,39.072,3,0.2,2.9304000000000023
US-2020-129364,OFF-SU-10000432,TB-21250,2020-12-08,2020-12-13,13.88,5,0.2,-2.6025000000000014
US-2020-129364,TEC-AC-10004227,TB-21250,2020-12-08,2020-12-13,103.92000000000002,10,0.2,-18.18600000000001
US-2020-129364,TEC-PH-10003095,TB-21250,2020-12-08,2020-12-13,52.67999999999999,3,0.2,19.755
US-2020-169649,OFF-AP-10003287,TS-21205,2020-12-09,2020-12-15,20.387999999999995,2,0.8,-53.00880000000001
US-2020-138128,OFF-EN-10002500,FP-14320,2020-12-09,2020-12-15,30.672,3,0.2,9.585
US-2020-169649,OFF-PA-10000143,TS-21205,2020-12-09,2020-12-15,8.448,2,0.2,2.9568000000000003
US-2020-109932,OFF-PA-10001804,VP-21760,2020-12-09,2020-12-11,10.688,2,0.2,3.7408
US-2020-104976,OFF-PA-10003845,CK-12760,2020-12-09,2020-12-16,34.68,6,0.0,16.9932
US-2020-109932,OFF-ST-10000036,VP-21760,2020-12-09,2020-12-11,237.09600000000003,3,0.2,20.745899999999985
US-2020-101175,OFF-ST-10004950,DM-12955,2020-12-09,2020-12-14,100.704,6,0.2,-1.2588000000000008
US-2020-138128,TEC-CO-10001766,FP-14320,2020-12-09,2020-12-15,1079.976,4,0.4,125.9971999999999
US-2020-112991,FUR-CH-10001708,SH-19975,2020-12-10,2020-12-14,338.352,3,0.2,4.22939999999997
US-2020-148488,OFF-BI-10000315,SM-20005,2020-12-10,2020-12-15,106.344,7,0.2,37.2204
US-2020-112991,OFF-PA-10000019,SH-19975,2020-12-10,2020-12-14,25.92,4,0.0,12.4416
US-2020-112991,OFF-PA-10002222,SH-19975,2020-12-10,2020-12-14,91.36,4,0.0,42.0256
US-2020-148488,OFF-PA-10004470,SM-20005,2020-12-10,2020-12-15,11.36,2,0.0,5.225599999999999
US-2020-168494,FUR-BO-10004467,NP-18700,2020-12-12,2020-12-14,254.9745,3,0.15,11.998799999999989
US-2020-113320,FUR-FU-10001706,LH-17155,2020-12-12,2020-12-15,9.24,3,0.0,4.4352
US-2020-141607,FUR-FU-10003975,WB-21850,2020-12-12,2020-12-17,43.31,1,0.0,4.330999999999996
US-2020-113320,FUR-FU-10004270,LH-17155,2020-12-12,2020-12-15,12.54,3,0.0,4.5144
US-2020-168494,FUR-TA-10003473,NP-18700,2020-12-12,2020-12-14,3610.848,12,0.2,135.4068000000002
US-2020-168494,FUR-TA-10004619,NP-18700,2020-12-12,2020-12-14,764.6880000000001,6,0.2,95.5859999999999
US-2020-122959,OFF-BI-10003650,CY-12745,2020-12-12,2020-12-12,210.392,2,0.8,-336.62720000000013
US-2020-107573,OFF-EN-10001099,PB-19150,2020-12-12,2020-12-17,23.472,3,0.2,7.628399999999997
US-2020-113320,OFF-ST-10000617,LH-17155,2020-12-12,2020-12-15,8.94,3,0.0,0.625799999999999
US-2020-124079,FUR-FU-10002553,RF-19345,2020-12-13,2020-12-17,87.96000000000001,3,0.2,7.696500000000004
US-2020-102631,FUR-FU-10003930,EB-13840,2020-12-13,2020-12-17,94.428,3,0.6,-42.49259999999998
US-2020-124079,OFF-BI-10002103,RF-19345,2020-12-13,2020-12-17,5.214,2,0.7,-4.171199999999999
US-2020-129819,OFF-BI-10004970,KC-16675,2020-12-13,2020-12-15,12.39,3,0.0,5.8233
US-2020-113579,OFF-PA-10001457,KD-16345,2020-12-13,2020-12-15,90.24,6,0.0,41.51039999999999
US-2020-154186,OFF-SU-10001574,RA-19285,2020-12-13,2020-12-15,2.92,1,0.2,0.3649999999999997
US-2020-116568,FUR-CH-10002439,BM-11785,2020-12-14,2020-12-20,186.304,4,0.2,13.9728
US-2020-123519,FUR-TA-10002645,SS-20875,2020-12-14,2020-12-21,136.53,1,0.4,-52.33650000000003
US-2020-123519,OFF-AR-10003829,SS-20875,2020-12-14,2020-12-21,2.624,1,0.2,0.2951999999999996
US-2020-148950,OFF-BI-10001249,JD-16015,2020-12-14,2020-12-19,5.103999999999999,4,0.8,-8.676800000000002
